Unique_ID,CloneLine,GS,boxID,age,tray,WID,D_DAY,corr_last_frame_present,died,N_OV,diedBCphase,EYES,coVDBF,H,DTA,DBF,RMSD,
A4_5OO,A,4,A4_5,Y,2,OO,NA,lastframe,0,2,0,NA,2.07,5.11,6.60,2.47,12.58,
A4_5PP,A,4,A4_5,Y,2,PP,NA,lastframe,0,2,0,NA,1.88,5.18,7.00,3.02,12.87,
A4_6BB,A,4,A4_6,Y,1,BB,45,lastframe,1,2,0,NA,1.03,5.61,14.65,8.55,14.29,
A4_6GG,A,4,A4_6,Y,1,GG,42,7898,1,NA,0,NA,1.08,5.55,14.37,8.63,14.01,
A4_6OO,A,4,A4_6,Y,1,OO,NA,lastframe,0,2,0,NA,1.13,5.45,13.57,7.45,12.76,
A4_6PP,A,4,A4_6,Y,1,PP,45,lastframe,1,NA,0,NA,1.06,5.54,14.28,7.55,13.41,
A4_7BB,A,4,A4_7,Y,2,BB,NA,lastframe,0,2,0,NA,1.02,5.54,15.65,8.69,16.09,
A4_7GG,A,4,A4_7,Y,2,GG,NA,lastframe,0,2,0,NA,1.01,5.48,15.36,8.56,16.12,
A4_7OO,A,4,A4_7,Y,2,OO,42,7919,1,NA,0,NA,1.06,5.45,15.48,8.96,15.80,
A4_7PP,A,4,A4_7,Y,2,PP,NA,lastframe,0,2,0,NA,1.02,5.46,15.62,8.52,15.70,
A4_8BB,A,4,A4_8,Y,1,BB,NA,lastframe,0,2,0,NA,1.83,5.36,9.63,3.92,13.44,
A4_8GG,A,4,A4_8,Y,1,GG,6,543,1,NA,1,NA,0.97,5.32,26.69,11.89,19.79,
A4_8OO,A,4,A4_8,Y,1,OO,NA,lastframe,0,3,0,NA,1.65,5.44,9.43,4.34,13.37,
A4_8PP,A,4,A4_8,Y,1,PP,27,4830,1,NA,1,NA,1.71,5.37,10.62,4.62,13.36,
A6_1BB,A,6,A6_1,Y,2,BB,NA,lastframe,0,2,0,NA,1.15,5.32,14.29,6.99,12.98,
A6_1BG,A,6,A6_1,Y,2,BG,NA,lastframe,0,2,0,NA,1.08,5.38,13.91,7.30,13.09,
A6_1GG,A,6,A6_1,Y,2,GG,NA,lastframe,0,2,0,NA,1.05,5.60,15.04,8.22,14.87,
A6_1OO,A,6,A6_1,Y,2,OO,12,1805,0,NA,1,NA,1.17,5.66,18.11,8.30,16.21,
A6_1OP,A,6,A6_1,Y,2,OP,NA,lastframe,0,NA,0,NA,1.06,5.45,14.52,8.32,14.79,
A6_1PP,A,6,A6_1,Y,2,PP,NA,lastframe,0,2,0,NA,1.07,5.44,15.19,8.22,14.09,
A6_2BB,A,6,A6_2,Y,2,BB,NA,lastframe,0,2,0,NA,1.02,5.67,16.41,9.03,15.00,
A6_2BO,A,6,A6_2,Y,2,BO,NA,lastframe,0,2,0,NA,0.96,5.76,17.95,11.22,16.87,
A6_2GG,A,6,A6_2,Y,2,GG,NA,lastframe,0,2,0,NA,1.06,5.54,15.83,7.51,13.71,
A6_2OO,A,6,A6_2,Y,2,OO,NA,lastframe,0,2,0,NA,1.02,5.63,16.83,10.18,16.04,
A6_2PG,A,6,A6_2,Y,2,PG,NA,lastframe,0,2,0,NA,1.02,5.69,17.13,9.56,15.73,
A6_2PP,A,6,A6_2,Y,2,PP,NA,lastframe,0,2,0,NA,0.96,5.71,17.12,10.31,15.77,
A6_3BB,A,6,A6_3,Y,1,BB,36,6746,1,NA,0,NA,1.04,5.49,20.12,10.88,18.95,
A6_3BP,A,6,A6_3,Y,1,BP,45,lastframe,0,NA,0,NA,1.07,5.14,19.03,9.41,16.47,
A6_3GG,A,6,A6_3,Y,1,GG,12,1806,1,NA,1,NA,0.96,5.48,21.25,11.13,19.08,
A6_3OG,A,6,A6_3,Y,1,OG,36,6746,1,NA,0,NA,1.09,5.31,19.09,10.43,17.98,
A6_3OO,A,6,A6_3,Y,1,OO,3,1,1,NA,1,NA,[],NaN,NaN,NaN,NaN,
A6_3PP,A,6,A6_3,Y,1,PP,42,7898,1,NA,0,NA,1.00,5.11,18.92,10.49,17.07,
A6_4BB,A,6,A6_4,Y,2,BB,NA,lastframe,0,2,0,NA,0.95,5.70,16.81,10.35,15.70,
A6_4GG,A,6,A6_4,Y,2,GG,NA,lastframe,0,2,0,NA,1.05,5.55,14.89,7.83,13.84,
A6_4GO,A,6,A6_4,Y,2,GO,NA,lastframe,0,2,0,NA,0.95,5.69,15.67,9.09,14.36,
A6_4OO,A,6,A6_4,Y,2,OO,NA,lastframe,0,2,0,NA,1.08,5.49,15.23,8.00,14.00,
A6_4PB,A,6,A6_4,Y,2,PB,NA,lastframe,0,2,0,NA,0.99,5.70,16.79,9.74,16.00,
A6_4PP,A,6,A6_4,Y,2,PP,NA,lastframe,0,2,0,NA,1.19,5.49,14.96,6.42,13.26,
A6_5BB,A,6,A6_5,Y,3,BB,NA,lastframe,0,2,0,NA,1.09,5.57,15.38,8.45,14.86,
A6_5BG,A,6,A6_5,Y,3,BG,NA,lastframe,0,2,0,NA,0.97,5.61,16.05,9.58,15.47,
A6_5GG,A,6,A6_5,Y,3,GG,NA,lastframe,0,NA,0,NA,1.01,5.66,16.37,9.25,15.94,
A6_5OP,A,6,A6_5,Y,3,OP,NA,lastframe,0,NA,0,NA,1.08,5.46,15.56,8.28,14.95,
A6_5PO,A,6,A6_5,Y,3,PO,NA,lastframe,0,2,0,NA,1.01,5.50,15.03,7.46,13.79,
A6_5PP,A,6,A6_5,Y,3,PP,NA,lastframe,0,2,0,NA,1.09,5.46,14.90,7.60,14.31,
A6_6BB,A,6,A6_6,Y,2,BB,NA,lastframe,0,4,0,NA,1.01,5.46,15.61,8.42,13.96,
A6_6GG,A,6,A6_6,Y,2,GG,42,7919,1,NA,0,NA,0.94,5.47,15.58,9.27,13.61,
A6_6GP,A,6,A6_6,Y,2,GP,42,7919,1,NA,0,NA,1.04,5.47,15.75,8.41,13.96,
A6_6OB,A,6,A6_6,Y,2,OB,21,3641,1,NA,0,NA,0.94,5.70,17.01,10.31,15.58,
A6_6OO,A,6,A6_6,Y,2,OO,NA,lastframe,0,2,0,NA,1.00,5.49,15.68,9.50,14.21,
A6_6PP,A,6,A6_6,Y,2,PP,NA,lastframe,0,2,0,NA,0.98,5.53,16.55,9.00,14.16,
A6_7BB,A,6,A6_7,Y,2,BB,NA,lastframe,0,2,0,NA,1.07,5.72,17.98,8.71,14.81,
A6_7BP,A,6,A6_7,Y,2,BP,NA,lastframe,0,2,0,NA,1.03,5.66,18.28,9.03,15.13,
A6_7GG,A,6,A6_7,Y,2,GG,NA,lastframe,0,2,0,NA,[],NaN,NaN,NaN,NaN,
A6_7OG,A,6,A6_7,Y,2,OG,NA,lastframe,0,2,0,NA,0.97,5.70,17.83,10.17,15.22,
A6_7OO,A,6,A6_7,Y,2,OO,39,7305,1,NA,0,NA,1.04,5.60,17.98,8.74,16.07,
A6_7PP,A,6,A6_7,Y,2,PP,45,lastframe,1,NA,0,NA,1.04,5.59,17.71,8.02,13.75,
A6_8BB,A,6,A6_8,Y,1,BB,NA,lastframe,0,2,0,NA,1.11,5.63,17.16,11.39,17.51,
A6_8BG,A,6,A6_8,Y,1,BG,NA,lastframe,0,NA,0,NA,1.18,5.41,15.08,7.70,14.97,
A6_8GG,A,6,A6_8,Y,1,GG,NA,lastframe,0,3,0,0,1.19,5.42,14.34,6.44,14.49,
A6_8OO,A,6,A6_8,Y,1,OO,45,lastframe,1,NA,0,NA,1.15,5.68,16.48,8.75,16.68,
A6_8OP,A,6,A6_8,Y,1,OP,NA,lastframe,0,2,0,NA,1.11,5.60,16.09,9.31,17.14,
A6_8PP,A,6,A6_8,Y,1,PP,NA,lastframe,0,NA,0,NA,1.14,5.44,14.75,7.31,15.00,
A8_1BB,A,8,A8_1,Y,1,BB,NA,lastframe,0,2,0,NA,0.97,5.63,17.43,9.80,16.05,
A8_1BG,A,8,A8_1,Y,1,BG,NA,lastframe,0,2,0,NA,1.01,5.66,17.95,9.95,16.49,
A8_1GG,A,8,A8_1,Y,1,GG,45,lastframe,1,NA,0,NA,0.93,5.59,16.96,10.43,16.13,
A8_1GO,A,8,A8_1,Y,1,GO,NA,lastframe,0,2,0,NA,0.99,5.58,17.06,9.51,16.20,
A8_1OO,A,8,A8_1,Y,1,OO,NA,lastframe,0,2,0,NA,1.13,5.29,15.56,7.28,12.89,
A8_1PB,A,8,A8_1,Y,1,PB,NA,lastframe,0,2,0,NA,1.07,5.56,16.92,7.79,14.78,
A8_1PO,A,8,A8_1,Y,1,PO,NA,lastframe,0,2,0,NA,0.97,5.61,16.75,9.78,15.82,
A8_1PP,A,8,A8_1,Y,1,PP,NA,lastframe,0,2,0,NA,0.97,5.74,18.63,11.57,17.55,
A8_2BB,A,8,A8_2,Y,1,BB,45,lastframe,1,NA,0,NA,1.09,5.79,16.93,8.37,15.63,
A8_2BO,A,8,A8_2,Y,1,BO,33,6072,1,NA,0,NA,1.06,5.77,17.18,9.10,15.64,
A8_2BP,A,8,A8_2,Y,1,BP,42,7898,1,NA,0,NA,1.00,5.71,16.54,9.42,15.53,
A8_2GG,A,8,A8_2,Y,1,GG,45,lastframe,1,NA,0,NA,1.02,5.74,16.10,8.83,15.61,
A8_2OG,A,8,A8_2,Y,1,OG,NA,lastframe,1,NA,0,NA,1.09,5.58,16.23,7.90,15.07,
A8_2OO,A,8,A8_2,Y,1,OO,39,7305,1,NA,0,NA,1.09,5.67,15.91,8.51,15.05,
A8_2PG,A,8,A8_2,Y,1,PG,9,1174,1,NA,1,NA,0.89,5.61,21.88,12.45,18.51,
A8_2PP,A,8,A8_2,Y,1,PP,NA,lastframe,0,2,0,NA,1.00,5.70,16.23,9.31,15.70,
A8_3BB,A,8,A8_3,Y,3,BB,NA,lastframe,0,4,0,0,1.31,5.01,13.57,5.64,11.64,
A8_3BP,A,8,A8_3,Y,3,BP,NA,lastframe,0,2,0,NA,1.07,5.56,16.35,9.63,15.72,
A8_3GB,A,8,A8_3,Y,3,GB,NA,lastframe,0,3,0,0,1.12,5.36,13.97,6.92,13.58,
A8_3GG,A,8,A8_3,Y,3,GG,NA,lastframe,0,2,0,NA,1.06,5.54,15.26,7.84,14.43,
A8_3OG,A,8,A8_3,Y,3,OG,NA,lastframe,0,3,0,0,1.16,5.41,14.92,8.59,14.47,
A8_3OO,A,8,A8_3,Y,3,OO,NA,lastframe,0,2,0,NA,1.11,5.26,13.68,7.74,13.57,
A8_3PO,A,8,A8_3,Y,3,PO,NA,lastframe,0,2,0,NA,1.07,5.39,14.66,8.37,13.75,
A8_3PP,A,8,A8_3,Y,3,PP,NA,lastframe,0,2,0,NA,0.98,5.55,17.02,11.33,15.90,
A8_4BB,A,8,A8_4,Y,2,BB,NA,lastframe,0,2,0,NA,1.09,5.62,15.69,7.57,13.71,
A8_4GG,A,8,A8_4,Y,2,GG,36,6746,1,NA,0,NA,0.99,5.81,19.77,12.00,19.01,
A8_4GO,A,8,A8_4,Y,2,GO,NA,lastframe,0,2,0,NA,1.09,5.75,17.17,8.58,16.05,
A8_4GP,A,8,A8_4,Y,2,GP,NA,lastframe,0,2,0,NA,1.20,5.70,16.29,6.71,14.67,
A8_4OB,A,8,A8_4,Y,2,OB,NA,lastframe,0,NA,0,0,1.00,5.75,16.17,9.11,14.88,
A8_4OO,A,8,A8_4,Y,2,OO,NA,lastframe,0,2,0,NA,1.11,5.59,15.14,6.86,13.78,
A8_4PB,A,8,A8_4,Y,2,PB,NA,lastframe,0,2,0,NA,1.08,5.39,15.04,7.17,12.11,
A8_4PP,A,8,A8_4,Y,2,PP,NA,lastframe,0,2,0,NA,1.07,5.61,16.67,8.25,14.03,
A8_5BB,A,8,A8_5,Y,2,BB,NA,lastframe,0,2,0,NA,1.08,5.62,16.43,8.70,15.41,
A8_5BG,A,8,A8_5,Y,2,BG,NA,lastframe,0,2,0,NA,0.98,5.77,17.45,10.57,16.91,
A8_5GG,A,8,A8_5,Y,2,GG,NA,lastframe,0,2,0,NA,[],NaN,NaN,NaN,NaN,
A8_5GO,A,8,A8_5,Y,2,GO,NA,lastframe,0,2,0,NA,1.10,5.57,16.34,9.44,15.84,
A8_5OG,A,8,A8_5,Y,2,OG,NA,lastframe,0,2,0,NA,1.05,5.56,15.69,8.74,14.86,
A8_5OO,A,8,A8_5,Y,2,OO,NA,lastframe,0,2,0,NA,1.13,5.41,15.33,8.48,14.16,
A8_5OP,A,8,A8_5,Y,2,OP,NA,lastframe,0,NA,0,NA,[],NaN,NaN,NaN,NaN,
A8_5PP,A,8,A8_5,Y,2,PP,NA,lastframe,0,2,0,NA,0.94,5.62,19.05,12.19,17.83,
A8_6BB,A,8,A8_6,Y,2,BB,NA,lastframe,0,2,0,NA,1.03,5.54,15.98,8.35,14.69,
A8_6BO,A,8,A8_6,Y,2,BO,NA,lastframe,0,2,0,NA,1.07,5.38,14.42,7.38,12.74,
A8_6BP,A,8,A8_6,Y,2,BP,NA,lastframe,0,2,0,NA,1.03,5.50,15.73,8.17,14.04,
A8_6GG,A,8,A8_6,Y,2,GG,NA,lastframe,0,2,0,NA,1.08,5.50,15.96,8.32,14.85,
A8_6OG,A,8,A8_6,Y,2,OG,NA,lastframe,0,2,0,NA,1.15,5.34,14.66,6.86,12.64,
A8_6OO,A,8,A8_6,Y,2,OO,NA,lastframe,0,2,0,NA,1.01,5.18,13.99,7.28,12.45,
A8_6PG,A,8,A8_6,Y,2,PG,27,4837,1,NA,0,NA,1.06,5.63,17.71,8.95,15.90,
A8_6PP,A,8,A8_6,Y,2,PP,NA,lastframe,0,2,0,NA,1.06,5.45,15.79,8.69,14.26,
A8_7BB,A,8,A8_7,Y,3,BB,NA,lastframe,0,2,0,NA,1.14,5.61,15.94,8.87,15.76,
A8_7BO,A,8,A8_7,Y,3,BO,NA,lastframe,0,2,0,NA,1.07,5.54,14.86,7.63,13.48,
A8_7GG,A,8,A8_7,Y,3,GG,NA,lastframe,0,2,0,NA,1.04,5.44,15.78,8.75,14.27,
A8_7GP,A,8,A8_7,Y,3,GP,NA,lastframe,0,2,0,NA,1.05,5.35,15.59,8.63,14.52,
A8_7OB,A,8,A8_7,Y,3,OB,NA,lastframe,0,2,0,NA,1.02,5.62,16.61,10.21,15.73,
A8_7OO,A,8,A8_7,Y,3,OO,NA,lastframe,0,NA,0,NA,1.18,5.42,14.54,6.97,13.38,
A8_7PG,A,8,A8_7,Y,3,PG,NA,lastframe,0,2,0,NA,1.17,5.53,15.50,8.18,14.15,
A8_7PP,A,8,A8_7,Y,3,PP,NA,lastframe,0,2,0,NA,1.08,5.61,16.09,8.85,15.33,
A8_8BB,A,8,A8_8,Y,2,BB,NA,lastframe,0,2,0,NA,1.15,5.78,16.83,8.44,16.02,
A8_8BG,A,8,A8_8,Y,2,BG,NA,lastframe,0,2,0,NA,1.23,5.48,15.41,6.86,13.94,
A8_8GG,A,8,A8_8,Y,2,GG,NA,lastframe,0,NA,0,NA,1.16,5.49,15.60,8.12,14.27,
A8_8GO,A,8,A8_8,Y,2,GO,NA,lastframe,0,2,0,NA,1.05,5.60,16.20,9.78,15.70,
A8_8OO,A,8,A8_8,Y,2,OO,NA,lastframe,0,2,0,NA,1.17,5.46,14.87,7.52,13.50,
A8_8OP,A,8,A8_8,Y,2,OP,NA,lastframe,0,5,0,1,1.27,4.95,13.56,4.89,10.82,
A8_8PB,A,8,A8_8,Y,2,PB,NA,lastframe,0,2,0,NA,1.12,5.70,16.60,8.34,15.34,
A8_8PP,A,8,A8_8,Y,2,PP,NA,lastframe,0,2,0,NA,1.11,5.70,16.85,8.83,16.02,
A12_1BB,A,12,A12_1,Y,2,BB,NA,lastframe,0,2,0,NA,1.16,5.66,16.33,8.21,16.27,
A12_1BG,A,12,A12_1,Y,2,BG,NA,1470,NaN,NA,1,NA,0.84,5.68,23.62,14.43,19.99,
A12_1BP,A,12,A12_1,Y,2,BP,NA,lastframe,0,2,0,NA,1.17,5.58,15.95,7.78,16.01,
A12_1GB,A,12,A12_1,Y,2,GB,NA,lastframe,0,2,0,NA,1.17,5.74,16.37,8.03,16.63,
A12_1GG,A,12,A12_1,Y,2,GG,NA,lastframe,0,2,0,NA,1.26,5.50,14.80,6.60,14.41,
A12_1GO,A,12,A12_1,Y,2,GO,NA,lastframe,0,2,0,NA,1.11,5.50,16.42,8.69,15.50,
A12_1OB,A,12,A12_1,Y,2,OB,NA,lastframe,0,2,0,NA,1.16,5.71,16.24,8.13,16.35,
A12_1OO,A,12,A12_1,Y,2,OO,NA,lastframe,0,2,0,NA,1.09,5.73,15.74,8.61,16.02,
A12_1OP,A,12,A12_1,Y,2,OP,NA,lastframe,0,2,0,NA,1.05,5.79,16.58,9.28,16.85,
A12_1PG,A,12,A12_1,Y,2,PG,NA,lastframe,0,2,0,NA,1.22,5.60,15.66,6.60,14.64,
A12_1PO,A,12,A12_1,Y,2,PO,NA,lastframe,0,2,0,NA,1.21,5.53,15.44,6.72,14.53,
A12_1PP,A,12,A12_1,Y,2,PP,NA,lastframe,0,2,0,NA,1.07,5.73,17.40,8.86,16.24,
A12_2BB,A,12,A12_2,Y,2,BB,NA,lastframe,0,2,0,NA,1.05,5.68,16.31,8.61,16.06,
A12_2BO,A,12,A12_2,Y,2,BO,NA,lastframe,0,2,0,NA,1.12,5.64,14.52,7.45,15.40,
A12_2BP,A,12,A12_2,Y,2,BP,NA,lastframe,0,4,0,1,1.14,5.32,13.54,5.18,13.86,
A12_2GB,A,12,A12_2,Y,2,GB,NA,lastframe,0,2,0,NA,1.13,5.69,15.02,6.87,15.69,
A12_2GG,A,12,A12_2,Y,2,GG,NA,lastframe,0,2,0,NA,[],NaN,NaN,NaN,NaN,
A12_2GO,A,12,A12_2,Y,2,GO,NA,lastframe,0,2,0,NA,1.03,5.81,16.48,8.82,16.55,
A12_2GP,A,12,A12_2,Y,2,GP,NA,lastframe,0,2,0,NA,1.07,5.63,15.34,7.29,14.84,
A12_2OG,A,12,A12_2,Y,2,OG,NA,lastframe,0,2,0,NA,1.11,5.68,15.23,7.27,15.51,
A12_2OO,A,12,A12_2,Y,2,OO,NA,lastframe,0,2,0,NA,1.11,5.67,15.38,8.59,16.05,
A12_2OP,A,12,A12_2,Y,2,OP,NA,lastframe,0,3,0,0,1.10,5.69,15.08,7.20,15.79,
A12_2PB,A,12,A12_2,Y,2,PB,NA,lastframe,0,3,0,0,1.28,5.69,15.39,6.19,15.88,
A12_2PP,A,12,A12_2,Y,2,PP,NA,lastframe,0,2,0,NA,1.10,5.70,15.45,7.00,15.68,
A12_3BB,A,12,A12_3,Y,1,BB,NA,lastframe,0,2,0,NA,0.96,5.63,19.13,10.51,16.43,
A12_3BG,A,12,A12_3,Y,1,BG,NA,lastframe,0,2,0,NA,1.04,5.64,18.36,8.69,15.76,
A12_3BO,A,12,A12_3,Y,1,BO,NA,lastframe,0,2,0,NA,1.08,5.60,18.87,8.89,16.32,
A12_3GG,A,12,A12_3,Y,1,GG,NA,lastframe,0,4,0,0,0.90,5.62,20.75,10.75,18.15,
A12_3GP,A,12,A12_3,Y,1,GP,NA,lastframe,0,2,0,NA,0.91,5.65,19.58,11.16,17.05,
A12_3OB,A,12,A12_3,Y,1,OB,NA,lastframe,0,2,0,NA,0.97,5.65,18.70,10.05,16.48,
A12_3OG,A,12,A12_3,Y,1,OG,NA,lastframe,0,2,0,NA,0.95,5.75,19.42,10.00,17.72,
A12_3OO,A,12,A12_3,Y,1,OO,NA,lastframe,0,2,0,NA,0.97,5.53,18.91,9.87,17.29,
A12_3PB,A,12,A12_3,Y,1,PB,12,1806,1,NA,1,NA,1.36,5.66,22.82,8.05,19.44,
A12_3PG,A,12,A12_3,Y,1,PG,NA,lastframe,0,NA,0,NA,0.92,5.56,19.38,10.34,15.76,
A12_3PO,A,12,A12_3,Y,1,PO,18,3021,1,NA,0,NA,1.40,5.66,20.11,6.90,16.53,
A12_3PP,A,12,A12_3,Y,1,PP,NA,lastframe,0,2,0,NA,1.14,5.67,19.61,8.08,16.69,
A12_4BB,A,12,A12_4,Y,1,BB,NA,lastframe,0,2,0,NA,1.05,5.66,16.68,8.59,14.68,
A12_4BG,A,12,A12_4,Y,1,BG,NA,lastframe,0,2,0,NA,1.09,5.63,15.86,8.04,14.11,
A12_4BP,A,12,A12_4,Y,1,BP,NA,lastframe,0,3,0,NA,1.03,5.52,16.95,9.00,14.71,
A12_4GB,A,12,A12_4,Y,1,GB,NA,lastframe,0,2,0,NA,1.04,5.81,17.91,10.17,16.54,
A12_4GG,A,12,A12_4,Y,1,GG,36,6746,1,NA,0,NA,1.24,5.69,16.64,7.07,14.68,
A12_4GO,A,12,A12_4,Y,1,GO,NA,lastframe,0,2,0,NA,0.99,5.84,18.51,10.34,17.25,
A12_4OB,A,12,A12_4,Y,1,OB,NA,lastframe,0,NA,0,0,1.05,5.62,15.67,7.69,14.14,
A12_4OO,A,12,A12_4,Y,1,OO,NA,lastframe,0,2,0,NA,1.06,5.59,15.68,7.96,14.12,
A12_4OP,A,12,A12_4,Y,1,OP,NA,lastframe,0,2,0,NA,1.12,5.56,15.39,7.01,13.55,
A12_4PG,A,12,A12_4,Y,1,PG,NA,lastframe,0,2,0,NA,1.05,5.67,16.50,8.35,14.24,
A12_4PO,A,12,A12_4,Y,1,PO,NA,lastframe,0,2,0,NA,1.03,5.40,15.30,7.94,12.46,
A12_4PP,A,12,A12_4,Y,1,PP,45,lastframe,1,NA,0,NA,1.03,5.77,18.08,9.70,15.77,
A12_5BB,A,12,A12_5,Y,2,BB,NA,lastframe,0,2,0,NA,1.09,5.44,15.92,9.20,13.58,
A12_5BO,A,12,A12_5,Y,2,BO,NA,lastframe,0,3,0,NA,1.06,5.63,16.27,8.97,14.59,
A12_5BP,A,12,A12_5,Y,2,BP,NA,lastframe,0,4,0,NA,1.15,5.65,16.62,7.87,14.21,
A12_5GB,A,12,A12_5,Y,2,GB,NA,lastframe,0,2,0,NA,1.11,5.50,15.57,8.32,13.60,
A12_5GG,A,12,A12_5,Y,2,GG,NA,lastframe,0,2,0,NA,1.05,5.50,15.65,8.39,13.15,
A12_5GP,A,12,A12_5,Y,2,GP,NA,lastframe,0,2,0,NA,1.10,5.39,15.41,7.35,12.67,
A12_5OB,A,12,A12_5,Y,2,OB,NA,lastframe,0,2,0,NA,1.05,5.58,16.29,8.91,14.44,
A12_5OG,A,12,A12_5,Y,2,OG,NA,lastframe,0,2,0,NA,1.06,5.49,15.71,8.28,13.65,
A12_5OO,A,12,A12_5,Y,2,OO,NA,lastframe,0,2,0,NA,1.05,5.34,15.95,8.68,14.27,
A12_5OP,A,12,A12_5,Y,2,OP,NA,lastframe,0,2,0,NA,1.02,5.46,15.63,8.59,13.34,
A12_5PB,A,12,A12_5,Y,2,PB,NA,lastframe,0,2,0,NA,1.11,5.25,15.78,7.84,12.40,
A12_5PP,A,12,A12_5,Y,2,PP,NA,lastframe,0,2,0,NA,1.10,5.40,15.82,8.10,13.06,
A12_6BB,A,12,A12_6,Y,2,BB,NA,lastframe,0,2,0,NA,1.20,5.42,14.92,7.47,12.89,
A12_6BG,A,12,A12_6,Y,2,BG,12,1814,1,NA,1,NA,0.94,5.81,19.05,11.76,17.01,
A12_6BO,A,12,A12_6,Y,2,BO,NA,lastframe,0,2,0,NA,1.21,5.27,14.76,5.62,11.55,
A12_6GG,A,12,A12_6,Y,2,GG,NA,lastframe,0,2,0,NA,1.22,5.46,15.43,6.63,13.33,
A12_6GP,A,12,A12_6,Y,2,GP,NA,lastframe,0,2,0,NA,0.92,5.83,18.97,11.32,17.31,
A12_6OB,A,12,A12_6,Y,2,OB,NA,lastframe,0,2,0,NA,1.07,5.46,15.34,7.73,13.17,
A12_6OG,A,12,A12_6,Y,2,OG,30,5468,1,NA,0,NA,1.16,5.54,15.75,7.95,13.93,
A12_6OO,A,12,A12_6,Y,2,OO,NA,lastframe,0,2,0,NA,1.13,5.58,16.18,8.85,14.97,
A12_6PB,A,12,A12_6,Y,2,PB,NA,lastframe,0,NA,0,NA,1.02,5.66,17.33,9.70,15.57,
A12_6PG,A,12,A12_6,Y,2,PG,NA,lastframe,0,2,0,NA,1.10,5.50,16.41,8.23,14.36,
A12_6PO,A,12,A12_6,Y,2,PO,NA,lastframe,0,2,0,NA,1.17,5.43,15.42,7.53,13.22,
A12_6PP,A,12,A12_6,Y,2,PP,NA,lastframe,0,2,0,NA,0.98,5.62,17.28,9.66,14.99,
A12_7BB,A,12,A12_7,Y,1,BB,42,7898,1,NA,0,NA,1.18,5.81,19.61,8.34,16.38,
A12_7BG,A,12,A12_7,Y,1,BG,6,543,1,NA,1,NA,0.90,5.39,24.40,13.16,19.52,
A12_7BP,A,12,A12_7,Y,1,BP,42,7898,1,NA,0,NA,1.07,5.64,17.80,8.57,14.06,
A12_7GB,A,12,A12_7,Y,1,GB,42,7898,1,NA,0,NA,1.05,5.68,18.11,9.25,14.67,
A12_7GG,A,12,A12_7,Y,1,GG,39,7305,1,NA,0,NA,0.91,5.63,17.77,9.12,14.38,
A12_7GO,A,12,A12_7,Y,1,GO,39,7305,1,NA,0,NA,0.97,5.81,19.03,10.41,16.33,
A12_7OB,A,12,A12_7,Y,1,OB,36,6746,1,NA,0,NA,0.94,5.72,18.69,10.13,15.77,
A12_7OO,A,12,A12_7,Y,1,OO,9,1174,1,NA,1,NA,0.88,5.48,20.17,9.69,15.58,
A12_7OP,A,12,A12_7,Y,1,OP,NA,lastframe,0,2,0,NA,0.97,5.76,18.09,9.00,14.60,
A12_7PG,A,12,A12_7,Y,1,PG,42,7898,1,NA,0,NA,0.92,5.75,17.82,9.95,14.73,
A12_7PO,A,12,A12_7,Y,1,PO,15,2414,1,NA,0,NA,1.07,5.84,22.48,10.93,19.27,
A12_7PP,A,12,A12_7,Y,1,PP,36,6746,1,NA,0,NA,0.83,5.89,20.05,13.00,17.54,
A12_8BB,A,12,A12_8,Y,2,BB,NA,lastframe,0,NA,0,0,1.14,5.40,16.30,8.76,15.42,
A12_8BO,A,12,A12_8,Y,2,BO,NA,lastframe,0,2,0,NA,1.15,5.28,15.84,8.41,14.52,
A12_8BP,A,12,A12_8,Y,2,BP,NA,lastframe,0,4,0,1,1.25,5.04,15.13,7.75,13.16,
A12_8GG,A,12,A12_8,Y,2,GG,NA,lastframe,0,2,0,NA,1.21,5.25,15.48,8.42,15.02,
A12_8GO,A,12,A12_8,Y,2,GO,NA,lastframe,0,2,0,NA,1.10,5.31,16.38,9.51,15.81,
A12_8GP,A,12,A12_8,Y,2,GP,NA,lastframe,0,2,0,NA,1.14,5.20,16.12,9.30,16.06,
A12_8OG,A,12,A12_8,Y,2,OG,NA,lastframe,0,1,0,NA,1.24,5.11,16.02,8.13,14.84,
A12_8OO,A,12,A12_8,Y,2,OO,NA,lastframe,0,2,0,NA,1.23,5.03,14.46,8.00,13.15,
A12_8OP,A,12,A12_8,Y,2,OP,NA,lastframe,0,2,0,NA,1.15,5.15,16.16,10.42,15.19,
A12_8PB,A,12,A12_8,Y,2,PB,NA,lastframe,0,2,0,NA,1.11,5.47,18.50,10.33,17.84,
A12_8PO,A,12,A12_8,Y,2,PO,NA,lastframe,0,2,0,NA,1.09,5.43,17.12,10.65,16.73,
A12_8PP,A,12,A12_8,Y,2,PP,NA,lastframe,0,2,0,NA,1.03,5.40,17.43,12.08,17.44,
A12_9BB,A,12,A12_9,Y,3,BB,NA,lastframe,0,2,0,NA,1.00,5.05,14.01,8.27,12.97,
A12_9BG,A,12,A12_9,Y,3,BG,NA,lastframe,0,2,0,NA,1.10,5.00,13.19,7.28,12.17,
A12_9BO,A,12,A12_9,Y,3,BO,NA,lastframe,0,2,0,NA,1.01,4.83,12.49,7.41,10.66,
